"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
5.461,0.000,9.117,14.473,266.377,359.095,1.317,"Room_number_305 from [301.33] to [301.65]",
5.489,0.000,9.298,15.757,272.222,359.763,1.320,"Door from [301.65] to [302.63]",
5.532,0.000,9.484,16.779,278.308,359.203,1.319,"Wall_door_303 from [302.63] to [302.85]",
5.552,0.000,9.660,15.576,284.013,359.310,1.319,"Door from [302.85] to [302.97]",
5.510,0.000,9.758,15.931,282.425,359.018,1.319,"Corridor_wall_south from [302.97] to [303.08]",
5.379,0.000,9.845,14.143,277.794,356.902,1.327,"TriggerZone from [303.08] to [303.19]",
5.231,0.000,9.921,10.332,273.791,356.006,1.337,"Door from [303.19] to [303.85]",
5.126,0.000,9.966,9.818,270.070,356.063,1.339,"Wall_door_300 from [303.85] to [304.07]",
4.977,0.000,10.015,9.760,265.136,355.953,1.339,"TriggerZone from [304.07] to [304.43]",
4.819,0.000,10.039,9.294,256.692,354.838,1.341,"Door from [304.43] to [304.54]",
4.661,0.000,10.025,8.435,247.525,353.469,1.344,"Wall_door_302 from [304.54] to [305.29]",
4.506,0.000,9.997,7.992,248.141,353.428,1.345,"Door_frame_left_300 from [305.29] to [305.40]",
4.348,0.000,9.972,7.997,249.090,353.827,1.346,"Door from [305.40] to [305.94]",
4.197,0.000,9.956,7.798,249.191,353.727,1.346,"Wall_door_300 from [305.94] to [306.04]",
4.036,0.000,9.947,7.678,253.045,354.926,1.347,"TriggerZone from [306.04] to [307.11]",
3.878,0.000,9.945,7.913,254.204,355.672,1.347,"Corridor_wall_south from [307.11] to [317.43]",
3.728,0.000,9.942,8.087,254.407,355.961,1.347,"Emergency_door_south_door_right from [317.43] to [317.56]",
3.565,0.000,9.938,8.469,253.884,356.230,1.346,"Emergency_door_south_door_left from [317.56] to [317.89]",
3.418,0.000,9.932,9.482,252.571,356.360,1.344,"Emergency_door_south_frame_right from [317.89] to [318.00]",
3.263,0.000,9.921,9.796,251.447,356.201,1.343,"Door_frame_left_301 from [318.00] to [318.13]",
3.108,0.000,9.905,10.549,248.991,355.840,1.342,"Door from [318.13] to [320.13]",
2.954,0.000,9.884,11.989,246.926,355.058,1.338,"base collider from [320.13] to [320.26]",
2.902,0.000,9.876,14.182,247.040,354.917,1.333,"Door from [320.26] to [321.00]",
2.902,0.000,9.876,15.884,247.549,355.007,1.330,"LeftHand Controller from [321.00] to [321.13]",
2.902,0.000,9.876,16.549,248.154,354.477,1.328,"Door from [321.13] to [322.30]",
2.902,0.000,9.876,16.702,248.454,354.833,1.328,"NPC David from [322.30] to [324.73]",
2.902,0.000,9.876,16.295,249.156,354.989,1.328,"Wall_left_301 from [324.73] to [327.96]",
2.902,0.000,9.876,15.475,250.191,354.818,1.330,"NPC David from [327.96] to [328.23]",
2.902,0.000,9.876,15.268,250.727,354.541,1.330,"Wall_left_301 from [328.23] to [329.20]",
2.902,0.000,9.876,15.179,251.701,354.087,1.329,"NPC David from [329.20] to [329.54]",
2.902,0.000,9.876,15.784,251.740,353.646,1.326,"Wall_left_301 from [329.54] to [329.87]",
2.902,0.000,9.876,17.177,251.486,353.048,1.321,"NPC David from [329.87] to [330.37]",
2.902,0.000,9.876,18.361,250.860,353.048,1.318,"LeftHand Controller from [330.37] to [330.47]",
2.902,0.000,9.876,18.941,250.416,352.387,1.317,"NPC David from [330.47] to [330.70]",
2.902,0.000,9.876,20.948,251.742,352.300,1.314,"LeftHand Controller from [330.70] to [330.84]",
2.902,0.000,9.876,22.055,253.807,354.534,1.315,"NPC David from [330.84] to [332.27]",
2.902,0.000,9.876,22.581,255.327,357.692,1.314,"RightHand Controller from [332.27] to [332.40]",
2.902,0.000,9.876,22.372,256.790,357.952,1.313,"NPC David from [332.40] to [333.10]",
2.902,0.000,9.876,23.156,257.805,358.896,1.309,"Wall_left_301 from [333.10] to [335.15]",
2.902,0.000,9.876,27.252,254.794,359.394,1.298,"Door from [335.15] to [335.88]",
2.902,0.000,9.876,25.674,254.714,359.196,1.301,"Door_handle_301 from [335.88] to [336.11]",
2.902,0.000,9.876,20.737,256.916,359.645,1.312,"Door from [336.11] to [340.59]",
2.902,0.000,9.876,17.347,260.192,359.804,1.320,"Wall_door_300 from [340.59] to [341.06]",
2.817,0.000,9.918,13.765,263.350,359.919,1.327,"TriggerZone from [341.06] to [341.63]",
2.659,0.000,9.932,9.913,264.340,359.356,1.337,"Wall_door_300 from [341.63] to [342.43]",
2.522,0.000,9.949,5.487,263.488,358.880,1.346,"TriggerZone from [342.43] to [342.83]",
2.392,0.000,9.962,2.927,261.940,358.664,1.352,"Wall_door_300 from [342.83] to [343.21]",
2.250,0.000,9.968,0.648,259.336,358.502,1.358,"Door from [343.21] to [343.57]",
2.116,0.000,9.970,0.528,258.009,358.352,1.358,"Wall_door_302 from [343.57] to [344.73]",
1.970,0.000,9.970,3.925,257.021,358.439,1.352,"Door_frame_left_300 from [344.73] to [344.86]",
1.820,0.000,9.968,4.326,256.519,358.496,1.351,"Door from [344.86] to [345.85]",
1.687,0.000,9.964,7.055,255.763,358.181,1.346,"Wall_door_300 from [345.85] to [346.07]",
1.544,0.000,9.958,10.611,254.627,357.670,1.339,"TriggerZone from [346.07] to [346.19]",
1.408,0.000,9.950,11.292,253.985,357.475,1.338,"Corridor_wall_south from [346.19] to [350.27]",
1.275,0.000,9.939,12.998,253.270,357.377,1.335,"Emergency_door_south_frame_left from [350.27] to [350.39]",
