"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
2.237,0.000,1.221,42.288,79.398,356.467,1.478,"Wall_door_308 from [125.52] to [127.86]",
2.242,0.000,1.196,43.041,82.168,357.049,1.477,"SmokePlane (26) from [127.86] to [128.63]",
2.250,0.000,1.162,43.852,85.439,357.309,1.475,"Wall_door_308 from [128.63] to [130.08]",
2.259,0.000,1.120,45.215,88.608,357.565,1.470,"SmokePlane (26) from [130.08] to [131.87]",
2.268,0.000,1.080,46.070,88.079,357.135,1.467,"SmokePlane (17) from [131.87] to [132.09]",
2.276,0.000,1.046,46.402,84.802,355.803,1.466,"NPC Hurt Kate from [132.09] to [132.20]",
2.354,0.000,1.042,45.927,77.003,353.280,1.467,"SmokePlane (17) from [132.20] to [133.98]",
2.354,0.000,1.042,44.954,66.417,350.339,1.468,"NPC Hurt Kate from [133.98] to [134.09]",
2.354,0.000,1.042,42.911,57.113,348.461,1.473,"SmokePlane (17) from [134.09] to [134.87]",
2.354,0.000,1.042,42.024,54.591,348.961,1.476,"Door_308 from [134.87] to [134.98]",
2.354,0.000,1.042,41.434,54.183,350.705,1.479,"NPC Hurt Kate from [134.98] to [135.20]",
2.354,0.000,1.042,40.161,54.207,351.387,1.482,"Door_308 from [135.20] to [135.42]",
2.354,0.000,1.042,39.993,51.980,350.289,1.482,"SmokePlane (17) from [135.42] to [135.86]",
2.354,0.000,1.042,37.556,57.910,352.937,1.488,"Wall_door_307 from [135.86] to [136.42]",
2.354,0.000,1.042,34.360,71.608,359.014,1.496,"SmokePlane (17) from [136.42] to [136.75]",
2.354,0.000,1.042,32.992,81.291,1.206,1.500,"NPC Hurt Kate from [136.75] to [137.53]",
2.354,0.000,1.042,31.835,89.464,2.369,1.504,"SmokePlane (17) from [137.53] to [137.64]",
2.489,0.000,1.012,30.927,94.740,2.822,1.506,"NPC Hurt Kate from [137.64] to [138.53]",
2.626,0.000,0.980,31.755,96.355,2.787,1.503,"SmokePlane (17) from [138.53] to [138.86]",
2.767,0.000,0.951,32.851,95.097,2.149,1.499,"NPC Hurt Kate from [138.86] to [138.97]",
2.910,0.000,0.926,33.459,92.965,1.370,1.498,"SmokePlane (17) from [138.97] to [139.20]",
2.938,0.000,0.922,33.915,89.375,0.114,1.496,"NPC Hurt Kate from [139.20] to [140.86]",
2.938,0.000,0.922,34.250,85.901,359.510,1.495,"SmokePlane (17) from [140.86] to [143.19]",
2.938,0.000,0.922,33.065,73.635,357.555,1.497,"NPC Hurt Kate from [143.19] to [143.30]",
2.948,0.000,1.008,30.852,51.980,354.465,1.501,"Wall_door_311 from [143.30] to [143.53]",
2.930,0.000,1.152,30.457,37.172,351.615,1.500,"Door_310 from [143.53] to [143.86]",
2.890,0.000,1.292,30.115,28.857,351.822,1.501,"Wall_door_310 from [143.86] to [144.40]",
2.831,0.000,1.425,31.284,22.783,351.247,1.503,"Door_frame_right_310 from [144.40] to [144.51]",
2.771,0.000,1.549,31.677,16.916,351.182,1.497,"Wall_door_311 from [144.51] to [144.63]",
2.771,0.000,1.665,32.413,10.672,350.908,1.496,"NPC Hurt Kate from [144.63] to [144.74]",
2.771,0.000,1.775,30.193,8.753,350.295,1.499,"SmokePlane (18) from [144.74] to [145.62]",
2.771,0.000,1.882,29.526,6.144,351.041,1.503,"NPC Hurt Kate from [145.62] to [147.18]",
2.835,0.000,1.985,28.333,3.011,353.097,1.506,"SmokePlane (18) from [147.18] to [149.29]",
2.835,0.000,2.084,28.588,1.162,355.686,1.503,"SmokePlane (33) from [149.29] to [151.48]",
2.835,0.000,2.178,30.752,358.843,356.504,1.502,"SmokePlane (19) from [151.48] to [153.12]",
2.835,0.000,2.267,30.508,357.073,356.597,1.503,"Door_312 from [153.12] to [154.65]",
2.835,0.000,2.355,32.897,356.945,356.284,1.499,"Wall_door_312 from [154.65] to [154.88]",
2.835,0.000,2.441,33.277,355.599,357.119,1.502,"SmokePlane (15) from [154.88] to [154.99]",
2.827,0.000,2.525,32.373,352.199,355.195,1.502,"SmokePlane (16) from [154.99] to [156.10]",
2.814,0.000,2.600,33.659,348.421,353.977,1.498,"SmokePlane (15) from [156.10] to [156.21]",
2.809,0.000,2.665,34.090,343.833,353.433,1.496,"SmokePlane (2) from [156.21] to [157.10]",
2.808,0.000,2.715,33.278,335.345,352.172,1.495,"Door_311 from [157.10] to [157.21]",
2.797,0.000,2.766,32.664,325.280,350.810,1.495,"Wall_door_312 from [157.21] to [157.43]",
2.808,0.000,2.858,31.894,316.446,351.511,1.498,"Emergency_door_north_door_left from [157.43] to [157.54]",
2.687,0.000,2.892,31.654,304.147,353.593,1.495,"Emergency_door_north_handle_left from [157.54] to [157.65]",
2.561,0.000,2.923,30.250,290.510,353.276,1.503,"Corridor_wall_west from [157.65] to [157.99]",
2.446,0.000,2.911,28.608,278.843,353.992,1.508,"Corridor_floor_east_west from [157.99] to [158.10]",
2.404,0.000,2.910,29.847,272.536,353.939,1.505,"Corridor_wall_west from [158.10] to [158.21]",
2.404,0.000,2.910,28.478,268.738,355.499,1.511,"Corridor_floor_east_west from [158.21] to [158.42]",
2.404,0.000,2.910,28.123,266.161,356.010,1.512,"Corridor_floor_marble_02 from [158.42] to [158.53]",
2.327,0.000,2.871,27.635,264.907,356.402,1.515,"Corridor_floor_east_west from [158.53] to [158.86]",
2.195,0.000,2.863,25.851,264.558,357.370,1.520,"Corridor_wall_west from [158.86] to [159.74]",
2.058,0.000,2.863,25.171,266.268,357.891,1.523,"Emergency_door_north_door_right from [159.74] to [159.86]",
1.944,0.000,2.933,25.597,267.148,359.288,1.520,"Emergency_door_north_handle_right from [159.86] to [159.96]",
1.802,0.000,2.908,26.264,267.314,359.337,1.519,"Emergency_door_north_door_right from [159.96] to [160.18]",
1.658,0.000,2.903,26.215,267.276,359.649,1.519,"Emergency_door_north_frame_left from [160.18] to [160.41]",
1.496,0.000,2.964,27.278,267.843,359.613,1.515,"Corridor_wall_west from [160.41] to [160.52]",
1.355,0.000,2.946,30.892,269.447,359.873,1.506,"Emergency_door_north_frame_left from [160.52] to [160.74]",
1.325,0.000,2.943,36.514,270.276,0.245,1.492,"Corridor_wall_west from [160.74] to [163.81]",
1.325,0.000,2.943,39.532,270.017,358.985,1.485,"Emergency_door_north_wall from [163.81] to [164.68]",
1.325,0.000,2.943,38.778,269.209,358.735,1.486,"Emergency_door_north_frame_top from [164.68] to [164.79]",
1.325,0.000,2.943,38.862,266.817,357.798,1.486,"Emergency_door_north_door_right from [164.79] to [165.23]",
1.325,0.000,2.943,38.239,264.950,357.906,1.488,"Emergency_door_north_door_left from [165.23] to [167.33]",
