"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.615,0.000,9.558,9.818,188.010,358.897,1.366,"EndZone_North from [179.93] to [181.73]",
0.621,0.000,9.535,9.397,190.066,358.832,1.367,"Stairs_north_walls from [181.73] to [181.96]",
0.625,0.000,9.509,9.038,192.767,359.046,1.368,"Corridor_wall_west from [181.96] to [182.32]",
0.624,0.000,9.486,8.189,195.470,359.382,1.370,"Corridor_Wall_02 from [182.32] to [184.53]",
0.619,0.000,9.465,7.350,196.091,359.412,1.372,"Corridor_led_ceiling_05 from [184.53] to [184.64]",
0.618,0.000,9.444,6.231,195.441,359.440,1.375,"Corridor_ceiling_east_west from [184.64] to [185.37]",
0.617,0.000,9.418,4.890,194.079,359.038,1.377,"SmokePlane (19) from [185.37] to [193.77]",
0.614,0.000,9.388,4.430,193.175,358.858,1.379,"SmokePlane (33) from [193.77] to [195.31]",
0.602,0.000,9.363,4.162,192.974,358.859,1.379,"SmokePlane (18) from [195.31] to [197.32]",
0.583,0.000,9.337,4.109,193.152,358.983,1.379,"SmokePlane (30) from [197.32] to [199.38]",
0.563,0.000,9.312,4.437,193.856,358.909,1.379,"SmokePlane (32) from [199.38] to [201.76]",
0.542,0.000,9.285,4.833,197.214,358.753,1.378,"SmokePlane (29) from [201.76] to [204.55]",
0.517,0.000,9.260,6.230,210.429,358.300,1.376,"SmokePlane (32) from [204.55] to [206.36]",
0.489,0.000,9.248,7.434,236.477,359.066,1.372,"Corridor_Wall_02 from [206.36] to [206.91]",
0.457,0.000,9.249,6.863,264.395,359.639,1.369,"Corridor_wall_west from [206.91] to [208.02]",
0.427,0.000,9.262,7.176,287.675,1.264,1.365,"Corridor_ceiling_east_west from [208.02] to [209.94]",
0.403,0.000,9.282,7.834,300.916,2.665,1.362,"Corridor_Wall_02 from [209.94] to [210.59]",
0.369,0.000,9.314,8.654,308.317,3.578,1.358,"SmokePlane (30) from [210.59] to [211.35]",
0.344,0.000,9.341,9.554,316.347,4.643,1.355,"Corridor_Wall_02 from [211.35] to [212.11]",
0.323,0.000,9.368,9.914,320.395,4.599,1.354,"Corridor_wall_west from [212.11] to [216.28]",
0.288,0.000,9.371,10.475,320.954,4.520,1.353,"Corridor_ceiling_east_west from [216.28] to [220.69]",
0.254,0.000,9.334,10.606,318.970,4.068,1.353,"Corridor_wall_west from [220.69] to [225.92]",
