"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.634,0.000,4.308,4.698,329.953,358.111,1.490,,
0.516,0.000,4.428,5.149,323.474,0.309,1.491,,
0.516,0.000,4.428,5.383,306.875,4.371,1.493,,
0.516,0.000,4.428,5.656,280.841,7.758,1.494,,
0.516,0.000,4.428,6.806,254.094,7.918,1.492,,
0.516,0.000,4.428,6.708,235.813,6.712,1.492,,
0.516,0.000,4.428,5.512,225.257,7.590,1.495,,
0.516,0.000,4.428,3.557,215.800,7.816,1.502,,
0.516,0.000,4.428,3.368,206.631,8.118,1.499,,
0.516,0.000,4.428,3.953,199.355,7.622,1.496,,
0.516,0.000,4.428,4.076,196.383,6.934,1.496,,
0.516,0.000,4.428,4.502,196.628,6.978,1.494,,
0.516,0.000,4.428,4.954,198.350,6.737,1.494,,
0.516,0.000,4.428,6.093,201.672,5.770,1.492,,
0.516,0.000,4.428,7.670,206.045,4.690,1.490,,
0.516,0.000,4.428,10.225,211.999,4.264,1.485,,
0.516,0.000,4.428,10.709,216.430,3.647,1.484,,
0.516,0.000,4.428,11.261,216.714,2.796,1.483,,
0.516,0.000,4.428,13.823,217.291,2.557,1.479,,
0.516,0.000,4.428,14.955,216.579,1.962,1.477,,
0.516,0.000,4.428,15.064,214.644,1.851,1.476,,
0.516,0.000,4.428,10.862,207.718,1.608,1.483,,
0.516,0.000,4.428,7.679,199.109,2.061,1.487,,
0.516,0.000,4.428,6.795,194.902,1.876,1.488,,
0.516,0.000,4.428,6.241,193.892,2.320,1.488,,
0.516,0.000,4.428,6.134,193.733,2.730,1.488,,
0.516,0.000,4.428,5.583,193.566,2.940,1.489,,
0.516,0.000,4.428,5.404,192.179,2.862,1.489,,
0.516,0.000,4.428,5.275,191.731,4.078,1.489,,
0.516,0.000,4.428,4.270,189.338,4.681,1.491,,
0.516,0.000,4.428,3.022,184.611,5.007,1.492,,
0.516,0.000,4.428,2.170,179.132,6.370,1.494,,
0.516,0.000,4.428,1.997,174.409,7.898,1.494,,
0.516,0.000,4.428,2.181,169.093,8.535,1.493,,
0.516,0.000,4.428,1.711,165.487,8.858,1.494,,
